0x010c2c9e95cdbdc360bd238ff355c42cecbb674047034654b3cc14d8d97760a8,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xbb5f2660bb9cb5fd01bada2bfff23ae69959dde275eae7e6c1c9ca1ed3d8c829,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x1c1a905ec6acf766eaf6e3cc786ad94162ff420f3992ce60fe50a0b52f95e76e,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x2a8e6e757c6e6585a68dc63d8117143811d0c96061709774242b76d7ff1ca3b4,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x342434fee6626052b438c873d703cc445b957d71f2d1cdb674cd5d684612559e,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xc473768f465597bfbba52dc1e93315683f512df59acb47d489c8503d01d217e9,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x8538f43684c88bdb9ec3817730692a2d85c4e3a6a491723dc011f25579ed71df,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x00e3ed0e5febe6f4b01bf5fb638a7c51354a920b417fc60be32bddb642663e7d,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xb9f9b244ee1302c14ed9c4cf452f02b7b059943655df669774904f32c0f42927,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xf3b870c2273a3ca5c37f40e2eb1c9036e3049b46334fe11f7fdb4c783625f220,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xac21a1600e5cf6dfc415dfda7276b30c52cbd91217e51db0a5f0328867f7d85f,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x40d9832c95d85944ce0d3a76f0dcdfbbb5a21857e9f6fc43df12d654e7a3cebe,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xaeeeaa806bd8d1073d0ef0e72fe532b510afc719d4d71df511b66bd559e52ae8,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xb74d29efd387534ac08b7d35a54d4a0d1660c804e0dd68255546386bfcf16a3c,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x52b2213e9e38a8d0f435542a51cf4aaa2cee5a745b6a4a73b95dd6db543e9484,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x5a6d0ffd66dced231fc64c2705e756bca9bac1fd7039e5098f7aa8ffa8fcdcf0,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x0ee931a2ab34fb5996a50231b84447994b67ea03e8ef83771585bb0229c747dc,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xdc99e5a7fbeaa6736c4f5b6a0b5e17277de80f8507abe2e796fd7abd98815974,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xa07b33ae63f9aecba6bd47c3f5be5814baab37d8b20edafbd0bbf5267bca446f,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xc9ae3b8b1486104a873fd20fa4e1b088a5c1b6998b1981db707a47d1342496da,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000001, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563
0x999351140fab483b52b51bd6a8401d12730bf327b089ffffb6bbc288b46ebf96,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x8fa12d4b4a05b7ca087c95a215cc4f1af59ac000dbeeb57b6238e354da9c4e12,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x8b5d41d8e5288d37b29cdd791f26766dc0a63e12c6d53c793e7db26c4644de88,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xee2aa60684d74323c3d52095a39a162810e605ff1ca273d9fa75839a29dae4dc,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x2a71e4d600f28067aa5788a23f2e2cbdcae83bfd9f1ffd70aaa0b0b882ba944d,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x45302c887607794e7f19f19e772138eb8c9d482efb169412dcab8ba8dcfdfaf6,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xb1e27d4813a0792ee5eb6ce638511fc23612d35ca4638043401079ae59a9ea79,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x68e54d422dac4c79d46393b4bf9b3bfdda8c5863e2f82befc130dffe2d64e6d2,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xdb7142f6a7bc740964d3ed93ef52f944fe23b08543dc0269c1a3fd28ac15a4eb,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x414dc364f9dbbaeff940d60faff4bd9c7e4abce60110f91c9617672a0485de34,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x5d95f7abdf66e71ccc4e0455b34bb65b63d3df77722b1d6d22d6dc93c24d60db,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x7deb023e44a5ab16f06e9e2976f0bdc4893ac05ef10b17ee011533bf8e22e1a8,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xdd4602dab8856ec20b106a7c257a556fe640613dfbd99d4313e0acd3ca9f6700,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x5fad5edeea584d943415f33423f95987a29864302315a9e5b2f6dd9632924df7,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x3fb831a439a9db7fce065bb911938a6d4674bd033fd9705b2d05a32b1165fe89,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x254dca627ef10e0a7cbb6328ab0f4daa3da87d3bd730cb0e21ee7c292eef0392,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x5153ed2f3e4ead4aa887f8ac63def35fa35a8943fa1f026d291a2cb201445f52,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
